Trade ID,Buy/Sell,Currency Pair,Currency,Amount,Rate,Taker,Trade Date GMT,Position ID,Position Type,Comments,Settlement Date
B2014133045NK00,BUY,EUR/USD,EUR,100000,1.37612,AUKP2848,13/05/2014 06:01:27,,,,15 May 2014
B201413303ZVK00,BUY,EUR/USD,EUR,100000,1.37564,AUKP2848,13/05/2014 02:24:16,,,,15 May 2014
B201413303XJC00,SELL,EUR/USD,EUR,100000,1.37633,AUKP2848,13/05/2014 00:45:25,B201412902WEB00,CLOSING,,15 May 2014
B201413303VN100,BUY,EUR/USD,EUR,10000,1.37559,AUKP2848,12/05/2014 23:39:29,,,,15 May 2014
B201413303VMY00,BUY,EUR/USD,EUR,10000,1.37559,AUKP2848,12/05/2014 23:39:28,,,,15 May 2014
B201413303UZC00,SELL,EUR/USD,EUR,1000,1.37572,AUKP2848,12/05/2014 22:54:57,B201412902WEB00,CLOSING,,15 May 2014
B201413303UZ700,BUY,EUR/USD,EUR,2000,1.37579,AUKP2848,12/05/2014 22:54:55,,,,15 May 2014
B201413303UZ300,BUY,EUR/USD,EUR,1000,1.37579,AUKP2848,12/05/2014 22:54:54,,,,15 May 2014
B201413303U0Q00,SELL,EUR/USD,EUR,10000,1.37587,AUKP2848,12/05/2014 21:29:30,B201412902WEB00,CLOSING,,15 May 2014
B201413303U0L00,SELL,EUR/USD,EUR,10000,1.37587,AUKP2848,12/05/2014 21:29:29,B201412902WEB00,CLOSING,,15 May 2014
B20141320UF0Y00,BUY,EUR/USD,EUR,100000,1.37567,AUKP2848,12/05/2014 16:11:52,,,,14 May 2014
B20141320UDLZ00,BUY,EUR/USD,EUR,20000,1.37589,AUKP2848,12/05/2014 15:39:34,,,,14 May 2014
B20141320U90N00,SELL,EUR/USD,EUR,100000,1.3768,AUKP2848,12/05/2014 14:24:11,B201412902WEB00,CLOSING,,14 May 2014
B20141320U81900,BUY,EUR/USD,EUR,100000,1.37615,AUKP2848,12/05/2014 14:07:33,,,,14 May 2014
B20141320U7FE00,SELL,EUR/USD,EUR,243000,1.37713,AUKP2848,12/05/2014 12:48:31,B201412902WEB00,CLOSING,,14 May 2014
B20141320U6NR00,SELL,EUR/USD,EUR,100000,1.37671,AUKP2848,12/05/2014 12:01:03,B201412902WEB00,CLOSING,,14 May 2014
B20141320U5DR00,BUY,EUR/USD,EUR,16000,1.37591,AUKP2848,12/05/2014 10:38:12,,,,14 May 2014
B20141320U5DA00,BUY,EUR/USD,EUR,15000,1.37594,AUKP2848,12/05/2014 10:38:02,,,,14 May 2014
B20141320U3WX00,SELL,EUR/USD,EUR,20000,1.37666,AUKP2848,12/05/2014 07:49:10,B201412902WEB00,CLOSING,,14 May 2014
B20141320U3V700,BUY,EUR/USD,EUR,2000,1.37654,AUKP2848,12/05/2014 07:43:17,,,,14 May 2014
B20141320U3Q100,SELL,EUR/USD,EUR,2000,1.37682,AUKP2848,12/05/2014 07:30:11,B201412902WEB00,CLOSING,,14 May 2014
B20141320U3PV00,SELL,EUR/USD,EUR,1000,1.37682,AUKP2848,12/05/2014 07:30:09,B201412902WEB00,CLOSING,,14 May 2014
B20141320U2W200,SELL,EUR/USD,EUR,2000,1.37723,AUKP2848,12/05/2014 06:54:02,B201412902WEB00,CLOSING,,14 May 2014
B20141320U2NR00,SELL,EUR/USD,EUR,16000,1.37698,AUKP2848,12/05/2014 06:49:00,B201412902WEB00,CLOSING,,14 May 2014
B20141320U2NN00,SELL,EUR/USD,EUR,540000,1.37697,AUKP2848,12/05/2014 06:48:39,B201412902VJT00; B201412902T3W00; B201412902THF00; B201412902UN400; B201412902T2700; B201412902SKE00; B201412902THC00; B201412902T3Z00; B201412902WEB00,CLOSING,,14 May 2014
B20141320U1CC00,SELL,EUR/USD,EUR,2000,1.37631,AUKP2848,12/05/2014 04:51:07,B201412902SKE00,CLOSING,,14 May 2014
B20141320U17300,SELL,EUR/USD,EUR,15000,1.37612,AUKP2848,12/05/2014 04:13:05,B201412902SFB00; B201412902SKE00,CLOSING,,14 May 2014
B20141320U0RA00,SELL,EUR/USD,EUR,2000,1.37526,AUKP2848,12/05/2014 01:16:35,B201412902SFB00,CLOSING,,14 May 2014
B20141320U0KH00,SELL,EUR/USD,EUR,1000,1.37568,AUKP2848,12/05/2014 00:30:20,B201412902SFB00,CLOSING,,14 May 2014
B20141320U0KE00,BUY,EUR/USD,EUR,243000,1.37575,AUKP2848,12/05/2014 00:29:19,,,,14 May 2014
B20141320U0J800,BUY,EUR/USD,EUR,2000,1.37586,AUKP2848,12/05/2014 00:11:34,,,,14 May 2014
B20141320U0J500,BUY,EUR/USD,EUR,1000,1.37586,AUKP2848,12/05/2014 00:11:33,,,,14 May 2014
B20141320TZNB00,BUY,EUR/USD,EUR,1000,1.37581,AUKP2848,11/05/2014 21:55:57,,,,14 May 2014
B20141320TZN800,BUY,EUR/USD,EUR,1000,1.37581,AUKP2848,11/05/2014 21:55:55,,,,14 May 2014
B20141320TZN500,BUY,EUR/USD,EUR,1000,1.37581,AUKP2848,11/05/2014 21:55:53,,,,14 May 2014
B2014129038KH00,BUY,EUR/USD,EUR,1000,1.37547,AUKP2848,09/05/2014 19:34:51,,,,13 May 2014
B20141290378Q00,BUY,EUR/USD,EUR,1000,1.37464,AUKP2848,09/05/2014 19:00:41,,,,13 May 2014
B20141290378D00,BUY,EUR/USD,EUR,500000,1.37472,AUKP2848,09/05/2014 19:00:10,,,,13 May 2014
B20141290378F00,BUY,EUR/USD,EUR,40000,1.37473,AUKP2848,09/05/2014 19:00:10,,,,13 May 2014
B20141290376V00,BUY,EUR/USD,EUR,12000,1.37467,AUKP2848,09/05/2014 19:00:01,,,,13 May 2014
B20141290376S00,BUY,EUR/USD,EUR,12000,1.37466,AUKP2848,09/05/2014 19:00:01,,,,13 May 2014
B20141290375B00,SELL,EUR/USD,EUR,180000,1.37455,AUKP2848,09/05/2014 18:59:58,B201412902R1Q00; B201412902SFB00,CLOSING,,13 May 2014
B20141290374R00,BUY,EUR/USD,EUR,1000,1.37485,AUKP2848,09/05/2014 18:59:55,,,,13 May 2014
B20141290374N00,SELL,EUR/USD,EUR,1000,1.37484,AUKP2848,09/05/2014 18:59:52,B201412902R1Q00,CLOSING,,13 May 2014
B20141290374K00,SELL,EUR/USD,EUR,1000,1.37485,AUKP2848,09/05/2014 18:59:43,B201412902R1Q00,CLOSING,,13 May 2014
B20141290373Y00,SELL,EUR/USD,EUR,1000,1.3751,AUKP2848,09/05/2014 18:56:04,B201412902R1Q00,CLOSING,,13 May 2014
B2014129035RE00,BUY,EUR/USD,EUR,1000,1.37555,AUKP2848,09/05/2014 17:07:27,,,,13 May 2014
B2014129035K900,BUY,EUR/USD,EUR,100000,1.37614,AUKP2848,09/05/2014 16:54:58,,,,13 May 2014
B2014129035HS00,SELL,EUR/USD,EUR,100000,1.37674,AUKP2848,09/05/2014 16:33:23,B201412902R1J00; B201412902R1Q00,CLOSING,,13 May 2014
B2014129035AH00,BUY,EUR/USD,EUR,100000,1.37616,AUKP2848,09/05/2014 16:00:02,,,,13 May 2014
B20141290355500,SELL,EUR/USD,EUR,100000,1.37695,AUKP2848,09/05/2014 15:39:53,B201412902QXQ00; B201412902R1G00; B201412902R1J00,CLOSING,,13 May 2014
B2014129034WY00,BUY,EUR/USD,EUR,2000,1.3763,AUKP2848,09/05/2014 15:21:16,,,,13 May 2014
B2014129034L500,BUY,EUR/USD,EUR,1000,1.37624,AUKP2848,09/05/2014 15:01:21,,,,13 May 2014
B2014129034L300,BUY,EUR/USD,EUR,1000,1.37624,AUKP2848,09/05/2014 15:01:21,,,,13 May 2014
B2014129034EQ00,BUY,EUR/USD,EUR,180000,1.3757,AUKP2848,09/05/2014 15:00:08,,,,13 May 2014
B2014129034BH00,BUY,EUR/USD,EUR,378000,1.37573,AUKP2848,09/05/2014 14:59:37,,,,13 May 2014
B2014129034BF00,BUY,EUR/USD,EUR,162000,1.37573,AUKP2848,09/05/2014 14:59:37,,,,13 May 2014
B2014129034B800,SELL,EUR/USD,EUR,126000,1.37557,AUKP2848,09/05/2014 14:59:33,B201412902QXQ00,CLOSING,,13 May 2014
B2014129034B600,SELL,EUR/USD,EUR,54000,1.37557,AUKP2848,09/05/2014 14:59:33,B201412902QXQ00,CLOSING,,13 May 2014
B20141290341Y00,SELL,EUR/USD,EUR,1000,1.37564,AUKP2848,09/05/2014 14:58:25,B201412902QXQ00,CLOSING,,13 May 2014
B20141290341300,SELL,EUR/USD,EUR,60000,1.37576,AUKP2848,09/05/2014 14:58:24,B201412902QXQ00,CLOSING,,13 May 2014
B2014129033Y500,SELL,EUR/USD,EUR,81000,1.37597,AUKP2848,09/05/2014 14:57:46,B201412902QXQ00,CLOSING,,13 May 2014
B2014129032R400,BUY,EUR/USD,EUR,180000,1.37621,AUKP2848,09/05/2014 14:36:23,,,,13 May 2014
B2014129032C100,SELL,EUR/USD,EUR,60000,1.37607,AUKP2848,09/05/2014 14:36:09,B201412902QXQ00,CLOSING,,13 May 2014
B20141290326B00,BUY,EUR/USD,EUR,100000,1.37614,AUKP2848,09/05/2014 14:36:03,,,,13 May 2014
B20141290326900,BUY,EUR/USD,EUR,1000,1.37614,AUKP2848,09/05/2014 14:36:03,,,,13 May 2014
B20141290326700,BUY,EUR/USD,EUR,1000,1.37614,AUKP2848,09/05/2014 14:36:03,,,,13 May 2014
B20141290326500,BUY,EUR/USD,EUR,23000,1.37614,AUKP2848,09/05/2014 14:36:03,,,,13 May 2014
B20141290326300,BUY,EUR/USD,EUR,2000,1.37614,AUKP2848,09/05/2014 14:36:03,,,,13 May 2014
B2014129031YY00,BUY,EUR/USD,EUR,500000,1.37652,AUKP2848,09/05/2014 14:35:52,,,,13 May 2014
B2014129031Z000,BUY,EUR/USD,EUR,40000,1.37653,AUKP2848,09/05/2014 14:35:52,,,,13 May 2014
B2014129031YD00,BUY,EUR/USD,EUR,70000,1.37639,AUKP2848,09/05/2014 14:35:51,,,,13 May 2014
B2014129031T000,SELL,EUR/USD,EUR,1000,1.37659,AUKP2848,09/05/2014 14:35:40,B201412902QXQ00,CLOSING,,13 May 2014
B2014129031SQ00,BUY,EUR/USD,EUR,486000,1.3766,AUKP2848,09/05/2014 14:35:40,,,,13 May 2014
B2014129031SN00,BUY,EUR/USD,EUR,486000,1.37664,AUKP2848,09/05/2014 14:35:40,,,,13 May 2014
B2014129031SL00,BUY,EUR/USD,EUR,567000,1.37664,AUKP2848,09/05/2014 14:35:40,,,,13 May 2014
B2014129031SG00,BUY,EUR/USD,EUR,302000,1.37664,AUKP2848,09/05/2014 14:35:40,,,,13 May 2014
B2014129031SJ00,BUY,EUR/USD,EUR,22000,1.37661,AUKP2848,09/05/2014 14:35:40,,,,13 May 2014
B2014129031SE00,BUY,EUR/USD,EUR,417000,1.37661,AUKP2848,09/05/2014 14:35:40,,,,13 May 2014
B2014129031SC00,BUY,EUR/USD,EUR,1500000,1.37661,AUKP2848,09/05/2014 14:35:40,,,,13 May 2014
B2014129031SA00,BUY,EUR/USD,EUR,189000,1.37661,AUKP2848,09/05/2014 14:35:40,,,,13 May 2014
B2014129031S600,BUY,EUR/USD,EUR,472000,1.37661,AUKP2848,09/05/2014 14:35:40,,,,13 May 2014
B2014129031S800,BUY,EUR/USD,EUR,500000,1.37659,AUKP2848,09/05/2014 14:35:40,,,,13 May 2014
B2014129031RE00,SELL,EUR/USD,EUR,189000,1.37648,AUKP2848,09/05/2014 14:35:39,B201412902QXQ00,CLOSING,,13 May 2014
B2014129031R800,SELL,EUR/USD,EUR,49000,1.37648,AUKP2848,09/05/2014 14:35:39,B201412902QXM00; B201412902QWZ00,CLOSING,,13 May 2014
B2014129031RC00,SELL,EUR/USD,EUR,162000,1.37648,AUKP2848,09/05/2014 14:35:39,B201412902QXM00; B201412902QXQ00,CLOSING,,13 May 2014
B2014129031R600,SELL,EUR/USD,EUR,63000,1.37649,AUKP2848,09/05/2014 14:35:39,B201412902QWZ00; B201412902QWX00,CLOSING,,13 May 2014
B2014129031RA00,SELL,EUR/USD,EUR,113000,1.37649,AUKP2848,09/05/2014 14:35:39,B201412902QWZ00,CLOSING,,13 May 2014
B2014129031R400,SELL,EUR/USD,EUR,324000,1.37649,AUKP2848,09/05/2014 14:35:39,B201412902QWX00; B201412902QWV00; B201412902QWT00,CLOSING,,13 May 2014
B2014129031Q500,BUY,EUR/USD,EUR,40000,1.37661,AUKP2848,09/05/2014 14:35:39,,,,13 May 2014
B2014129031PP00,SELL,EUR/USD,EUR,139000,1.37655,AUKP2848,09/05/2014 14:35:38,B201412902QWR00; B201412902QWT00,CLOSING,,13 May 2014
B2014129031PM00,SELL,EUR/USD,EUR,500000,1.37655,AUKP2848,09/05/2014 14:35:38,B201412902QWR00; B201412902QPB00; B201412902PEY00; B201412902PEU00; B201412902QRT00; B201412902Q6700; B201412902PHD00,CLOSING,,13 May 2014
B2014129031PK00,SELL,EUR/USD,EUR,108000,1.37655,AUKP2848,09/05/2014 14:35:38,B201412902PEU00; B201412902PEW00,CLOSING,,13 May 2014
B2014129031MX00,SELL,EUR/USD,EUR,180000,1.37655,AUKP2848,09/05/2014 14:35:38,B201412902PEW00,CLOSING,,13 May 2014
B2014129031LG00,SELL,EUR/USD,EUR,6000,1.37667,AUKP2848,09/05/2014 14:35:37,B201412902PEW00,CLOSING,,13 May 2014
B20141290317H00,BUY,EUR/USD,EUR,1000,1.37817,AUKP2848,09/05/2014 14:22:42,,,,13 May 2014
B20141290310G00,SELL,EUR/USD,EUR,1000,1.37754,AUKP2848,09/05/2014 14:12:48,B201412902PEW00,CLOSING,,13 May 2014
B2014129030V100,SELL,EUR/USD,EUR,2000,1.37831,AUKP2848,09/05/2014 14:04:42,B201412902PEW00,CLOSING,,13 May 2014
B2014129030C800,SELL,EUR/USD,EUR,1000,1.37932,AUKP2848,09/05/2014 13:25:01,B201412902PEW00,CLOSING,,13 May 2014
B2014129030BZ00,SELL,EUR/USD,EUR,1000,1.37932,AUKP2848,09/05/2014 13:25:01,B201412902PEW00,CLOSING,,13 May 2014
B2014129030BW00,SELL,EUR/USD,EUR,23000,1.37932,AUKP2848,09/05/2014 13:25:01,B201412902PEW00,CLOSING,,13 May 2014
B2014129030BT00,SELL,EUR/USD,EUR,2000,1.37932,AUKP2848,09/05/2014 13:25:01,B201412902PEW00,CLOSING,,13 May 2014
B20141290309U00,SELL,EUR/USD,EUR,10000,1.37926,AUKP2848,09/05/2014 13:21:26,B201412902PEW00,CLOSING,,13 May 2014
B20141290309R00,BUY,EUR/USD,EUR,10000,1.37928,AUKP2848,09/05/2014 13:21:21,,,,13 May 2014
B20141290301100,SELL,EUR/USD,EUR,5000,1.37886,AUKP2848,09/05/2014 13:16:07,B201412902PEW00,CLOSING,,13 May 2014
B20141290300300,BUY,EUR/USD,EUR,1000,1.379,AUKP2848,09/05/2014 13:13:45,,,,13 May 2014
B20141290300500,BUY,EUR/USD,EUR,1000,1.379,AUKP2848,09/05/2014 13:13:45,,,,13 May 2014
B201412902ZR300,BUY,EUR/USD,EUR,1000,1.37838,AUKP2848,09/05/2014 12:55:19,,,,13 May 2014
B201412902ZNK00,SELL,EUR/USD,EUR,1000,1.3784,AUKP2848,09/05/2014 12:52:51,B201412902PEW00,CLOSING,,13 May 2014
B201412902WZ000,SELL,EUR/USD,EUR,10000,1.37799,AUKP2848,09/05/2014 12:15:33,B201412902PEW00,CLOSING,,13 May 2014
B201412902WQM00,BUY,EUR/USD,EUR,10000,1.3787,AUKP2848,09/05/2014 12:11:31,,,,13 May 2014
B201412902WE900,BUY,EUR/USD,EUR,620000,1.37827,AUKP2848,09/05/2014 11:57:01,,,,13 May 2014
B201412902WED00,BUY,EUR/USD,EUR,180000,1.37827,AUKP2848,09/05/2014 11:57:01,,,,13 May 2014
B201412902WEB00,BUY,EUR/USD,EUR,1000000,1.37826,AUKP2848,09/05/2014 11:57:01,,,,13 May 2014
B201412902W9W00,SELL,EUR/USD,EUR,540000,1.37799,AUKP2848,09/05/2014 11:54:50,B201412902KW000; B201412902MGA00; B201412902MVF00; B20141280FKA200; B20141280FKH800; B201412902KYN00; B201412902N5800; B201412902KB000; B201412902KYR00; B201412902PEW00; B201412902PES00; B201412902MYJ00; B201412902K6Q00; B201412902LPX00,CLOSING,,13 May 2014
B201412902W9U00,SELL,EUR/USD,EUR,60000,1.37799,AUKP2848,09/05/2014 11:54:50,B20141280FKA200,CLOSING,,13 May 2014
B201412902VV700,SELL,EUR/USD,EUR,2000,1.37872,AUKP2848,09/05/2014 11:34:46,B20141280FKA200,CLOSING,,13 May 2014
B201412902VT400,SELL,EUR/USD,EUR,5000,1.37864,AUKP2848,09/05/2014 11:32:14,B20141280FKA200,CLOSING,,13 May 2014
B201412902VJT00,BUY,EUR/USD,EUR,180000,1.37861,AUKP2848,09/05/2014 11:28:03,,,,13 May 2014
B201412902VFZ00,SELL,EUR/USD,EUR,243000,1.37842,AUKP2848,09/05/2014 11:27:17,B20141280FK4600; B20141280FKA200; B20141280FJLQ00; B20141280FJMS00; B20141280FJLS00; B20141280FJXY00,CLOSING,,13 May 2014
B201412902VFB00,SELL,EUR/USD,EUR,60000,1.37858,AUKP2848,09/05/2014 11:27:13,B20141280FJLN00; B20141280FJLQ00,CLOSING,,13 May 2014
B201412902V7V00,SELL,EUR/USD,EUR,10000,1.3791,AUKP2848,09/05/2014 11:17:27,B20141280FJLN00,CLOSING,,13 May 2014
B201412902UN400,BUY,EUR/USD,EUR,15000,1.37892,AUKP2848,09/05/2014 11:13:54,,,,13 May 2014
B201412902THF00,BUY,EUR/USD,EUR,6000,1.3796,AUKP2848,09/05/2014 11:08:01,,,,13 May 2014
B201412902THC00,BUY,EUR/USD,EUR,6000,1.3796,AUKP2848,09/05/2014 11:08:01,,,,13 May 2014
B201412902T3Z00,BUY,EUR/USD,EUR,2000,1.37959,AUKP2848,09/05/2014 11:02:01,,,,13 May 2014
B201412902T3W00,BUY,EUR/USD,EUR,22000,1.37959,AUKP2848,09/05/2014 11:02:01,,,,13 May 2014
B201412902T2700,BUY,EUR/USD,EUR,60000,1.37978,AUKP2848,09/05/2014 11:01:29,,,,13 May 2014
B201412902SRL00,SELL,EUR/USD,EUR,20000,1.37968,AUKP2848,09/05/2014 11:01:08,B20141280FJLN00,CLOSING,,13 May 2014
B201412902SKE00,BUY,EUR/USD,EUR,60000,1.38009,AUKP2848,09/05/2014 10:59:50,,,,13 May 2014
B201412902SFB00,BUY,EUR/USD,EUR,20000,1.38001,AUKP2848,09/05/2014 10:59:27,,,,13 May 2014
B201412902SAK00,SELL,EUR/USD,EUR,20000,1.38011,AUKP2848,09/05/2014 10:58:49,B20141280FJLN00,CLOSING,,13 May 2014
B201412902R1Q00,BUY,EUR/USD,EUR,180000,1.3806,AUKP2848,09/05/2014 09:24:18,,,,13 May 2014
B201412902R1J00,BUY,EUR/USD,EUR,126000,1.38055,AUKP2848,09/05/2014 09:24:15,,,,13 May 2014
B201412902R1G00,BUY,EUR/USD,EUR,54000,1.38055,AUKP2848,09/05/2014 09:24:15,,,,13 May 2014
B201412902QXQ00,BUY,EUR/USD,EUR,639000,1.38058,AUKP2848,09/05/2014 09:23:49,,,,13 May 2014
B201412902QXM00,BUY,EUR/USD,EUR,108000,1.38058,AUKP2848,09/05/2014 09:23:49,,,,13 May 2014
B201412902QWZ00,BUY,EUR/USD,EUR,189000,1.38057,AUKP2848,09/05/2014 09:23:41,,,,13 May 2014
B201412902QWX00,BUY,EUR/USD,EUR,162000,1.38057,AUKP2848,09/05/2014 09:23:41,,,,13 May 2014
B201412902QWV00,BUY,EUR/USD,EUR,162000,1.38057,AUKP2848,09/05/2014 09:23:41,,,,13 May 2014
B201412902QWT00,BUY,EUR/USD,EUR,63000,1.38057,AUKP2848,09/05/2014 09:23:41,,,,13 May 2014
B201412902QWR00,BUY,EUR/USD,EUR,324000,1.38057,AUKP2848,09/05/2014 09:23:41,,,,13 May 2014
B201412902QVL00,SELL,EUR/USD,EUR,54000,1.3805,AUKP2848,09/05/2014 09:23:40,B20141280FJLG00; B20141280FJGR00,CLOSING,,13 May 2014
B201412902QVQ00,SELL,EUR/USD,EUR,54000,1.3805,AUKP2848,09/05/2014 09:23:40,B20141280FJLN00,CLOSING,,13 May 2014
B201412902QVN00,SELL,EUR/USD,EUR,213000,1.3805,AUKP2848,09/05/2014 09:23:40,B20141280FJLG00; B20141280FJLN00; B20141280FJLL00; B20141280FJLJ00; B20141280FJLC00,CLOSING,,13 May 2014
B201412902QVS00,SELL,EUR/USD,EUR,63000,1.3805,AUKP2848,09/05/2014 09:23:40,B20141280FJLN00,CLOSING,,13 May 2014
B201412902QVJ00,SELL,EUR/USD,EUR,36000,1.3805,AUKP2848,09/05/2014 09:23:40,B20141280FJFE00; B20141280FJGR00,CLOSING,,13 May 2014
B201412902QVE00,SELL,EUR/USD,EUR,108000,1.3805,AUKP2848,09/05/2014 09:23:40,B20141280FH1X00; B20141280FG1S00; B20141280FJ7Q00; B20141280FG2400; B20141280FH1Z00; B20141280FHXL00,CLOSING,,13 May 2014
B201412902QVG00,SELL,EUR/USD,EUR,21000,1.3805,AUKP2848,09/05/2014 09:23:40,B20141280FJ7Q00,CLOSING,,13 May 2014
B201412902QRT00,BUY,EUR/USD,EUR,100000,1.38069,AUKP2848,09/05/2014 09:23:31,,,,13 May 2014
B201412902QPB00,BUY,EUR/USD,EUR,81000,1.38098,AUKP2848,09/05/2014 09:23:06,,,,13 May 2014
B201412902QMY00,SELL,EUR/USD,EUR,60000,1.38084,AUKP2848,09/05/2014 09:22:50,B20141280FCK800; B20141280FE8L00; B20141280FDGA00; B20141280FCK600; B20141280FCKA00; B20141280FE8500; B20141280FG1S00; B20141280FDGC00; B20141280FE8H00; B20141280FDGE00; B20141280FE8200,CLOSING,,13 May 2014
B201412902QEH00,SELL,EUR/USD,EUR,27000,1.38108,AUKP2848,09/05/2014 09:22:32,B20141280FCK000; B20141280FCK400; B20141280FCK600; B20141280FCK200,CLOSING,,13 May 2014
B201412902QEF00,SELL,EUR/USD,EUR,42000,1.38108,AUKP2848,09/05/2014 09:22:32,B20141280FCK000; B20141280FC0Y00,CLOSING,,13 May 2014
B201412902QE400,SELL,EUR/USD,EUR,18000,1.38121,AUKP2848,09/05/2014 09:22:32,B20141280FC0Y00,CLOSING,,13 May 2014
B201412902Q6700,BUY,EUR/USD,EUR,10000,1.38166,AUKP2848,09/05/2014 09:14:20,,,,13 May 2014
B201412902PHD00,BUY,EUR/USD,EUR,10000,1.38179,AUKP2848,09/05/2014 08:44:16,,,,13 May 2014
B201412902PES00,BUY,EUR/USD,EUR,60000,1.38203,AUKP2848,09/05/2014 08:41:32,,,,13 May 2014
B201412902PEW00,BUY,EUR/USD,EUR,440000,1.38203,AUKP2848,09/05/2014 08:41:32,,,,13 May 2014
B201412902PEU00,BUY,EUR/USD,EUR,60000,1.38204,AUKP2848,09/05/2014 08:41:32,,,,13 May 2014
B201412902PEY00,BUY,EUR/USD,EUR,40000,1.38204,AUKP2848,09/05/2014 08:41:32,,,,13 May 2014
B201412902PDM00,SELL,EUR/USD,EUR,180000,1.38197,AUKP2848,09/05/2014 08:39:41,B20141280FC0Y00; B20141280FBT000; B20141280FBMY00,CLOSING,,13 May 2014
B201412902P6200,SELL,EUR/USD,EUR,1000,1.38196,AUKP2848,09/05/2014 08:36:12,B20141280FBMY00,CLOSING,,13 May 2014
B201412902P5Z00,SELL,EUR/USD,EUR,20000,1.38195,AUKP2848,09/05/2014 08:36:12,B20141280FBN000; B20141280FBMY00,CLOSING,,13 May 2014
B201412902N5800,BUY,EUR/USD,EUR,1000,1.38338,AUKP2848,09/05/2014 07:09:37,,,,13 May 2014
B201412902MYJ00,BUY,EUR/USD,EUR,60000,1.38259,AUKP2848,09/05/2014 06:52:02,,,,13 May 2014
B201412902MVF00,BUY,EUR/USD,EUR,16000,1.38253,AUKP2848,09/05/2014 06:45:01,,,,13 May 2014
B201412902MHN00,SELL,EUR/USD,EUR,20000,1.3825,AUKP2848,09/05/2014 06:42:39,B20141280FBN000,CLOSING,,13 May 2014
B201412902MGA00,BUY,EUR/USD,EUR,100000,1.38261,AUKP2848,09/05/2014 06:42:35,,,,13 May 2014
B201412902MES00,SELL,EUR/USD,EUR,1000,1.38276,AUKP2848,09/05/2014 06:42:19,B20141280FBN000,CLOSING,,13 May 2014
B201412902LPX00,BUY,EUR/USD,EUR,20000,1.38421,AUKP2848,09/05/2014 06:00:24,,,,13 May 2014
B201412902LM400,SELL,EUR/USD,EUR,1000,1.38391,AUKP2848,09/05/2014 05:48:44,B20141280FBN000,CLOSING,,13 May 2014
B201412902KYX00,SELL,EUR/USD,EUR,1000,1.38366,AUKP2848,09/05/2014 02:57:04,B20141280FBN000,CLOSING,,13 May 2014
B201412902KYR00,BUY,EUR/USD,EUR,1000,1.38368,AUKP2848,09/05/2014 02:55:24,,,,13 May 2014
B201412902KYN00,BUY,EUR/USD,EUR,2000,1.38368,AUKP2848,09/05/2014 02:55:24,,,,13 May 2014
B201412902KW000,BUY,EUR/USD,EUR,20000,1.38381,AUKP2848,09/05/2014 02:05:25,,,,13 May 2014
B201412902KB000,BUY,EUR/USD,EUR,1000,1.38366,AUKP2848,09/05/2014 00:27:21,,,,13 May 2014
B201412902K9100,SELL,EUR/USD,EUR,2000,1.38361,AUKP2848,09/05/2014 00:14:26,B20141280FBN000,CLOSING,,13 May 2014
B201412902K6Q00,BUY,EUR/USD,EUR,10000,1.38407,AUKP2848,09/05/2014 00:04:05,,,,13 May 2014
B201412902K6900,SELL,EUR/USD,EUR,10000,1.38422,AUKP2848,09/05/2014 00:02:50,B20141280FBN000; B20141280FBKG00,CLOSING,,13 May 2014
B201412902K6300,SELL,EUR/USD,EUR,5000,1.38426,AUKP2848,09/05/2014 00:02:40,B20141280FBKG00,CLOSING,,13 May 2014
B201412902K3V00,SELL,EUR/USD,EUR,10000,1.38436,AUKP2848,08/05/2014 23:49:42,B20141280FBKG00,CLOSING,,13 May 2014
B20141280FKH800,BUY,EUR/USD,EUR,1000,1.3842,AUKP2848,08/05/2014 20:22:55,,,,12 May 2014
B20141280FKA200,BUY,EUR/USD,EUR,243000,1.38351,AUKP2848,08/05/2014 20:17:01,,,,12 May 2014
B20141280FK6T00,SELL,EUR/USD,EUR,81000,1.38348,AUKP2848,08/05/2014 20:16:38,B20141280FBKG00; B20141280FBF200,CLOSING,,12 May 2014
B20141280FK5800,SELL,EUR/USD,EUR,1000,1.3836,AUKP2848,08/05/2014 20:16:28,B20141280FBF200,CLOSING,,12 May 2014
B20141280FK4600,BUY,EUR/USD,EUR,15000,1.38369,AUKP2848,08/05/2014 20:16:00,,,,12 May 2014
B20141280FJXY00,BUY,EUR/USD,EUR,100000,1.38392,AUKP2848,08/05/2014 20:14:28,,,,12 May 2014
B20141280FJMS00,BUY,EUR/USD,EUR,1000,1.38442,AUKP2848,08/05/2014 20:11:05,,,,12 May 2014
B20141280FJMH00,SELL,EUR/USD,EUR,1000,1.38443,AUKP2848,08/05/2014 20:11:04,B20141280FBF200,CLOSING,,12 May 2014
B20141280FJLG00,BUY,EUR/USD,EUR,21000,1.38456,AUKP2848,08/05/2014 20:10:56,,,,12 May 2014
B20141280FJLL00,BUY,EUR/USD,EUR,54000,1.38456,AUKP2848,08/05/2014 20:10:56,,,,12 May 2014
B20141280FJLN00,BUY,EUR/USD,EUR,213000,1.38456,AUKP2848,08/05/2014 20:10:56,,,,12 May 2014
B20141280FJLJ00,BUY,EUR/USD,EUR,36000,1.38456,AUKP2848,08/05/2014 20:10:56,,,,12 May 2014
B20141280FJLS00,BUY,EUR/USD,EUR,63000,1.38456,AUKP2848,08/05/2014 20:10:56,,,,12 May 2014
