Section,ServerName,SymbolCode,IsBookA,BidPrice,AskPrice,Volume,ContractSize,UpdateDateTime
UK,Pro,AUDJPY,0,94.9250000,94.9770000,1.5000000,100000.00,5/6/2014 8:10:40 AM
JP,Pro,AUDJPY,1,94.9250000,94.9770000,1.0000000,100000.00,5/6/2014 8:10:40 AM
US,Pro,AUDJPY,0,94.9250000,94.9770000,0.0200000,100000.00,5/6/2014 8:10:40 AM
US,Pro,AUDJPY,1,94.9250000,94.9770000,0.2600000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,AUDNZD,1,1.0666400,1.0671200,1.0200000,100000.00,5/6/2014 8:10:40 AM
US,Pro,AUDNZD,1,1.0666400,1.0671200,-0.0100000,100000.00,5/6/2014 8:10:40 AM
US,Pro,AUDNZD,0,1.0666400,1.0671200,0.2400000,100000.00,5/6/2014 8:10:40 AM
JP,Pro,AUDUSD,1,0.9304900,0.9307800,2.0000000,100000.00,5/6/2014 8:10:40 AM
US,Pro,AUDUSD,0,0.9304900,0.9307800,0.0700000,100000.00,5/6/2014 8:10:40 AM
US,Pro,AUDUSD,1,0.9304900,0.9307800,-0.1100000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,AUDUSD,0,0.9304900,0.9307800,-49.3000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,AUDUSD,1,0.9304900,0.9307800,0.1400000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,CADCHF,1,0.7991600,0.7998100,-0.4300000,100000.00,5/6/2014 8:10:40 AM
US,Pro,CADJPY,1,93.1750000,93.2300000,0.1000000,100000.00,5/6/2014 8:10:40 AM
US,Pro,CADJPY,0,93.1750000,93.2300000,-0.1200000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,CADJPY,1,93.1750000,93.2300000,-0.6200000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,CADJPY,0,93.1750000,93.2300000,6.0000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,CADSGD,1,1.1411000,1.1420000,0.0200000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,CHFJPY,1,116.5440000,116.6100000,0.4100000,100000.00,5/6/2014 8:10:40 AM
US,Pro,CHFJPY,0,116.5440000,116.6100000,-0.2700000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,CHFJPY,0,116.5440000,116.6100000,-15.2000000,100000.00,5/6/2014 8:10:40 AM
US,Pro,CHFJPY,1,116.5440000,116.6100000,0.0600000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,CHFSGD,1,1.4273500,1.4283500,0.5200000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,CL.M4,0,99.5700000,99.6200000,-9.0000000,1000.00,5/6/2014 8:10:40 AM
UK,Pro,DE30.M,0,9546.5000000,9548.5000000,-5.0000000,25.00,5/6/2014 8:10:40 AM
UK,Pro,EURAUD,0,1.4949100,1.4956400,3.0000000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURAUD,0,1.4949100,1.4956400,-0.2000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURAUD,1,1.4949100,1.4956400,0.2400000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURAUD,1,1.4949100,1.4956400,-0.1600000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURCAD,1,1.5229300,1.5236700,-2.1000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURCAD,0,1.5229300,1.5236700,9.0000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURCHF,1,1.2177400,1.2180200,50.7800000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURCHF,0,1.2177400,1.2180200,1.6500000,100000.00,5/6/2014 8:10:40 AM
JP,Pro,EURCHF,0,1.2177400,1.2180200,18.5400000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURCHF,0,1.2177400,1.2180200,-0.0200000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURCHF,1,1.2177400,1.2180200,9.0500000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURGBP,0,0.8216400,0.8218400,-2.9800000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURGBP,1,0.8216400,0.8218400,9.6400000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURGBP,0,0.8216400,0.8218400,0.0900000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURGBP,1,0.8216400,0.8218400,0.0100000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURJPY,0,141.9630000,141.9910000,-0.1900000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURJPY,1,141.9630000,141.9910000,-0.1200000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURJPY,0,141.9630000,141.9910000,-4.2100000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURJPY,1,141.9630000,141.9910000,2.1400000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURMXN,0,18.1414000,18.1478000,-2.5000000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURNZD,0,1.5947900,1.5956600,-0.0400000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURNZD,1,1.5947900,1.5956600,-0.0500000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURNZD,1,1.5947900,1.5956600,1.0100000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURPLN,1,4.2035100,4.2049300,-0.8300000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURSEK,1,9.0699600,9.0727400,-0.2900000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURSGD,1,1.7386200,1.7393500,0.4500000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURTRY,1,2.9171400,2.9182500,-0.1000000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURUSD,0,1.3914400,1.3916200,-0.3100000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURUSD,0,1.3914400,1.3916200,-124.9100000,100000.00,5/6/2014 8:10:40 AM
JP,Pro,EURUSD,0,1.3914400,1.3916200,-1.0000000,100000.00,5/6/2014 8:10:40 AM
US,Pro,EURUSD,1,1.3914400,1.3916200,-12.1000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,EURUSD,1,1.3914400,1.3916200,-59.0600000,100000.00,5/6/2014 8:10:40 AM
JP,Pro,EURUSD,1,1.3914400,1.3916200,-1.0000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPAUD,1,1.8193000,1.8199200,-1.2800000,100000.00,5/6/2014 8:10:40 AM
US,Pro,GBPAUD,1,1.8193000,1.8199200,-0.0800000,100000.00,5/6/2014 8:10:40 AM
JP,Pro,GBPAUD,1,1.8193000,1.8199200,-2.0000000,100000.00,5/6/2014 8:10:40 AM
US,Pro,GBPAUD,0,1.8193000,1.8199200,-0.0700000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPCAD,0,1.8534500,1.8540500,-0.0400000,100000.00,5/6/2014 8:10:40 AM
US,Pro,GBPCAD,1,1.8534500,1.8540500,-0.0200000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPCAD,1,1.8534500,1.8540500,-7.9800000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPCHF,0,1.4817700,1.4823700,-7.8600000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPCHF,1,1.4817700,1.4823700,0.4000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPJPY,0,172.7500000,172.8050000,-11.0000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPJPY,1,172.7500000,172.8050000,-84.6200000,100000.00,5/6/2014 8:10:40 AM
US,Pro,GBPJPY,0,172.7500000,172.8050000,0.0900000,100000.00,5/6/2014 8:10:40 AM
US,Pro,GBPJPY,1,172.7500000,172.8050000,0.0700000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPNOK,1,10.0415100,10.0464800,0.5000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPNZD,1,1.9408400,1.9418200,0.6500000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPNZD,0,1.9408400,1.9418200,-20.0000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPSEK,1,11.0371400,11.0418700,0.2700000,100000.00,5/6/2014 8:10:40 AM
US,Pro,GBPUSD,0,1.6933200,1.6935500,-0.6200000,100000.00,5/6/2014 8:10:40 AM
US,Pro,GBPUSD,1,1.6933200,1.6935500,-5.1200000,100000.00,5/6/2014 8:10:40 AM
JP,Pro,GBPUSD,1,1.6933200,1.6935500,-5.0000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPUSD,0,1.6933200,1.6935500,-33.1900000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GBPUSD,1,1.6933200,1.6935500,-74.2200000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,GC.M4,0,1310.9000000,1311.4000000,15.0200000,100.00,5/6/2014 8:10:40 AM
UK,Pro,HKDJPY,1,13.1568000,13.1647000,-0.4100000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,NOKJPY,1,17.0710000,17.3320000,-0.2900000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,NQ100.M,0,3597.2500000,3599.0000000,0.0500000,20.00,5/6/2014 8:10:40 AM
UK,Pro,NZDCAD,1,0.9545800,0.9552300,0.0100000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,NZDCAD,0,0.9545800,0.9552300,-0.8600000,100000.00,5/6/2014 8:10:40 AM
US,Pro,NZDCAD,0,0.9545800,0.9552300,0.0100000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,NZDCHF,1,0.7631300,0.7637800,0.8900000,100000.00,5/6/2014 8:10:40 AM
US,Pro,NZDCHF,0,0.7631300,0.7637800,0.0100000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,NZDCHF,0,0.7631300,0.7637800,-0.5700000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,NZDJPY,1,88.9610000,89.0380000,-0.0400000,100000.00,5/6/2014 8:10:40 AM
US,Pro,NZDJPY,1,88.9610000,89.0380000,-0.0200000,100000.00,5/6/2014 8:10:40 AM
US,Pro,NZDJPY,0,88.9610000,89.0380000,0.1300000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,NZDJPY,0,88.9610000,89.0380000,1.0000000,100000.00,5/6/2014 8:10:40 AM
US,Pro,NZDUSD,0,0.8719800,0.8725900,-0.0700000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,NZDUSD,0,0.8719800,0.8725900,-99.0600000,100000.00,5/6/2014 8:10:40 AM
US,Pro,NZDUSD,1,0.8719800,0.8725900,-0.1000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,NZDUSD,1,0.8719800,0.8725900,-21.8100000,100000.00,5/6/2014 8:10:40 AM
JP,Pro,NZDUSD,0,0.8719800,0.8725900,-1.0000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,SGDJPY,1,81.6180000,81.6740000,0.2300000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,SI.N4,0,19.6100000,19.6550000,31.0000000,5000.00,5/6/2014 8:10:40 AM
UK,Pro,US30.M,0,16477.0000000,16481.0000000,-21.0000000,5.00,5/6/2014 8:10:40 AM
UK,Pro,US500.M,0,1879.5000000,1880.2500000,-0.2000000,50.00,5/6/2014 8:10:40 AM
UK,Pro,USDCAD,0,1.0945100,1.0948100,7.4800000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDCAD,1,1.0945100,1.0948100,0.3400000,100000.00,5/6/2014 8:10:40 AM
US,Pro,USDCAD,1,1.0945100,1.0948100,-0.1000000,100000.00,5/6/2014 8:10:40 AM
US,Pro,USDCHF,0,0.8750800,0.8753200,0.1100000,100000.00,5/6/2014 8:10:40 AM
US,Pro,USDCHF,1,0.8750800,0.8753200,8.9800000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDCHF,0,0.8750800,0.8753200,77.0000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDCHF,1,0.8750800,0.8753200,11.9500000,100000.00,5/6/2014 8:10:40 AM
JP,Pro,USDCHF,1,0.8750800,0.8753200,2.0000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDDKK,1,5.3627000,5.3648300,-0.5200000,100000.00,5/6/2014 8:10:40 AM
JP,Pro,USDJPY,0,102.0180000,102.0390000,-4.0000000,100000.00,5/6/2014 8:10:40 AM
US,Pro,USDJPY,0,102.0180000,102.0390000,0.0700000,100000.00,5/6/2014 8:10:40 AM
JP,Pro,USDJPY,1,102.0180000,102.0390000,-3.0000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDJPY,0,102.0180000,102.0390000,33.3100000,100000.00,5/6/2014 8:10:40 AM
US,Pro,USDJPY,1,102.0180000,102.0390000,0.5300000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDJPY,1,102.0180000,102.0390000,-0.5600000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDMXN,1,13.0378000,13.0417600,6.1600000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDMXN,0,13.0378000,13.0417600,1.3000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDNOK,1,5.9283400,5.9343800,0.3500000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDSEK,1,6.5150800,6.5227300,-0.6700000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDSGD,1,1.2493900,1.2499300,-0.3700000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDTRY,1,2.0957700,2.0965900,0.2100000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,USDTRY,0,2.0957700,2.0965900,-1.4000000,100000.00,5/6/2014 8:10:40 AM
UK,Pro,XAGUSD,0,19.6020000,19.6420000,0.9000000,5000.00,5/6/2014 8:10:40 AM
UK,Pro,XAGUSD,1,19.6020000,19.6420000,9.1900000,5000.00,5/6/2014 8:10:40 AM
UK,Pro,XAUUSD,0,1310.8300000,1311.2700000,-0.7400000,100.00,5/6/2014 8:10:40 AM
UK,Pro,XAUUSD,1,1310.8300000,1311.2700000,21.6200000,100.00,5/6/2014 8:10:40 AM
US,Pro,XAUUSD,0,1310.8300000,1311.2700000,0.0100000,100.00,5/6/2014 8:10:40 AM
UK,Pro,ZC.N4,0,504.7500000,506.2500000,-0.1000000,50.00,5/6/2014 8:10:40 AM
UK,Pro,ZS.N4,0,1456.5000000,1459.0000000,0.7000000,50.00,5/6/2014 8:10:40 AM
Default,SB1,AUDCAD,0,1.0184000,1.0191400,-1.0675872,100000.00,5/6/2014 8:10:40 AM
Default,SB1,AUDCHF,0,0.8141000,0.8148500,-0.1437317,100000.00,5/6/2014 8:10:40 AM
Default,SB1,AUDJPY,0,94.9250000,94.9770000,1.5996650,100000.00,5/6/2014 8:10:40 AM
Default,SB1,AUDNZD,0,1.0666400,1.0671200,8.0855394,100000.00,5/6/2014 8:10:40 AM
Default,SB1,AUDUSD,0,0.9304900,0.9307800,2.8515509,100000.00,5/6/2014 8:10:40 AM
Default,SB1,B.M4,0,107.7800000,107.8400000,-0.0338664,1000.00,5/6/2014 8:10:40 AM
Default,SB1,CADCHF,0,0.7991600,0.7998100,0.4415675,100000.00,5/6/2014 8:10:40 AM
Default,SB1,CADJPY,0,93.1750000,93.2300000,-1.7724150,100000.00,5/6/2014 8:10:40 AM
Default,SB1,CHFJPY,0,116.5440000,116.6100000,-0.9794925,100000.00,5/6/2014 8:10:40 AM
Default,SB1,CL.M4,0,99.5700000,99.6200000,2.2250225,1000.00,5/6/2014 8:10:40 AM
Default,SB1,DE30.M,0,9546.5000000,9548.5000000,-0.4108862,25.00,5/6/2014 8:10:40 AM
Default,SB1,EURAUD,0,1.4949100,1.4956400,-1.1643520,100000.00,5/6/2014 8:10:40 AM
Default,SB1,EURCAD,0,1.5229300,1.5236700,-2.4131919,100000.00,5/6/2014 8:10:40 AM
Default,SB1,EURCHF,0,1.2177400,1.2180200,31.8254561,100000.00,5/6/2014 8:10:40 AM
Default,SB1,EURGBP,0,0.8216400,0.8218400,0.4360000,100000.00,5/6/2014 8:10:40 AM
Default,SB1,EURJPY,0,141.9630000,141.9910000,3.2200600,100000.00,5/6/2014 8:10:40 AM
Default,SB1,EURMXN,0,18.1414000,18.1478000,-1.3246308,100000.00,5/6/2014 8:10:40 AM
Default,SB1,EURNZD,0,1.5947900,1.5956600,0.2872443,100000.00,5/6/2014 8:10:40 AM
Default,SB1,EURTRY,0,2.9171400,2.9182500,-0.2839056,100000.00,5/6/2014 8:10:40 AM
Default,SB1,EURUSD,0,1.3914400,1.3916200,-71.7662882,100000.00,5/6/2014 8:10:40 AM
Default,SB1,FRA40.M,0,4395.5000000,4397.5000000,-0.0425978,10.00,5/6/2014 8:10:40 AM
Default,SB1,GBPAUD,0,1.8193000,1.8199200,-0.4002460,100000.00,5/6/2014 8:10:40 AM
Default,SB1,GBPCAD,0,1.8534500,1.8540500,-0.1334484,100000.00,5/6/2014 8:10:40 AM
Default,SB1,GBPCHF,0,1.4817700,1.4823700,-2.3975039,100000.00,5/6/2014 8:10:40 AM
Default,SB1,GBPJPY,0,172.7500000,172.8050000,-3.2770675,100000.00,5/6/2014 8:10:40 AM
Default,SB1,GBPNZD,0,1.9408400,1.9418200,0.0601660,100000.00,5/6/2014 8:10:40 AM
Default,SB1,GBPUSD,0,1.6933200,1.6935500,-101.6296798,100000.00,5/6/2014 8:10:40 AM
Default,SB1,GC.M4,0,1310.9000000,1311.4000000,0.9905922,100.00,5/6/2014 8:10:40 AM
Default,SB1,MXNJPY,0,7.8227500,7.8268500,0.1209250,100000.00,5/6/2014 8:10:40 AM
Default,SB1,NQ100.M,0,3597.2500000,3599.0000000,0.0253998,20.00,5/6/2014 8:10:40 AM
Default,SB1,NZDJPY,0,88.9610000,89.0380000,-0.5873500,100000.00,5/6/2014 8:10:40 AM
Default,SB1,NZDUSD,0,0.8719800,0.8725900,-6.0603923,100000.00,5/6/2014 8:10:40 AM
Default,SB1,SB.N4,0,17.3800000,17.4600000,-0.1663082,1120.00,5/6/2014 8:10:40 AM
Default,SB1,SI.N4,0,19.6100000,19.6550000,0.1557854,5000.00,5/6/2014 8:10:40 AM
Default,SB1,UK100.M,0,6769.0000000,6770.5000000,-2.0400000,10.00,5/6/2014 8:10:40 AM
Default,SB1,US30.M,0,16477.0000000,16481.0000000,-6.0959520,5.00,5/6/2014 8:10:40 AM
Default,SB1,US500.M,0,1879.5000000,1880.2500000,-0.1117591,50.00,5/6/2014 8:10:40 AM
Default,SB1,USDCAD,0,1.0945100,1.0948100,3.9978917,100000.00,5/6/2014 8:10:40 AM
Default,SB1,USDCHF,0,0.8750800,0.8753200,0.2726457,100000.00,5/6/2014 8:10:40 AM
Default,SB1,USDDKK,0,5.3627000,5.3648300,0.1816184,100000.00,5/6/2014 8:10:40 AM
Default,SB1,USDHKD,0,7.7518000,7.7530500,6.5632550,100000.00,5/6/2014 8:10:40 AM
Default,SB1,USDJPY,0,102.0180000,102.0390000,6.2881000,100000.00,5/6/2014 8:10:40 AM
Default,SB1,USDNOK,0,5.9283400,5.9343800,-4.9203399,100000.00,5/6/2014 8:10:40 AM
Default,SB1,USDSEK,0,6.5150800,6.5227300,-0.2207428,100000.00,5/6/2014 8:10:40 AM
Default,SB1,USDSGD,0,1.2493900,1.2499300,-0.2115760,100000.00,5/6/2014 8:10:40 AM
Default,SB1,USDTRY,0,2.0957700,2.0965900,0.4613466,100000.00,5/6/2014 8:10:40 AM
Default,SB1,ZC.N4,0,504.7500000,506.2500000,0.0135466,50.00,5/6/2014 8:10:40 AM
Default,SB1,ZS.N4,0,1456.5000000,1459.0000000,-0.0690875,50.00,5/6/2014 8:10:40 AM
Default,ADS,EURUSD,0,1.3913700,1.3915400,-1300.0000000,100000.00,5/6/2014 8:09:38 AM
Default,ADS,GBPUSD,0,1.6932100,1.6934700,-1150.0000000,100000.00,5/6/2014 8:09:38 AM
Default,ADS,USDCHF,0,0.8751600,0.8753800,100.0000000,100000.00,5/6/2014 8:09:38 AM
Default,ADS,USDHKD,0,7.7518000,7.7530500,200.0000000,100000.00,5/6/2014 8:09:38 AM
Default,ADS,USDJPY,0,102.0160000,102.0370000,350.0000000,100000.00,5/6/2014 8:09:38 AM
Default,ADS,XAGUSD,0,19.6180000,19.6580000,100.0000000,5000.00,5/6/2014 8:09:38 AM
Default,B2B,AUDJPY,1,94.9230000,94.9750000,-0.0300000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,AUDNZD,1,1.0667100,1.0671500,1.7100000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,AUDUSD,1,0.9305000,0.9307700,-35.6600000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,CADJPY,1,93.1730000,93.2250000,-5.0400000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,CHFJPY,1,116.5330000,116.5950000,0.1200000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,EURAUD,1,1.4948400,1.4955700,3.7500000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,EURCAD,1,1.5228900,1.5236100,0.0300000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,EURCHF,1,1.2177900,1.2180500,-0.0100000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,EURJPY,1,141.9530000,141.9800000,-0.4100000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,EURNZD,1,1.5947700,1.5956800,-2.4900000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,EURUSD,1,1.3913700,1.3915400,-22.1500000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,GBPAUD,1,1.8192500,1.8198600,0.1000000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,GBPCHF,1,1.4818200,1.4824200,-0.0100000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,GBPJPY,1,172.7390000,172.7950000,-0.0400000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,GBPUSD,1,1.6932100,1.6934700,-5.3500000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,NZDCAD,1,0.9545500,0.9552000,0.0500000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,NZDCHF,1,0.7631500,0.7638100,0.0500000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,NZDJPY,1,88.9570000,89.0320000,0.1500000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,NZDUSD,1,0.8719400,0.8725800,3.0200000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,USDCAD,1,1.0945300,1.0948300,-0.2000000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,USDCHF,1,0.8751600,0.8753800,-0.1900000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,USDJPY,1,102.0160000,102.0370000,-0.8100000,100000.00,5/6/2014 8:09:38 AM
Default,B2B,XAGUSD,1,19.6180000,19.6580000,20.0000000,5000.00,5/6/2014 8:09:38 AM
Default,C1,AUDCAD,1,1.0184000,1.0191500,0.0800000,100000.00,5/6/2014 8:09:38 AM
Default,C1,AUDCHF,1,0.8142000,0.8149300,0.8900000,100000.00,5/6/2014 8:09:38 AM
Default,C1,AUDNZD,1,1.0667100,1.0671500,5.2000000,100000.00,5/6/2014 8:09:38 AM
Default,C1,AUDNZD,0,1.0667100,1.0671500,9.6000000,100000.00,5/6/2014 8:09:38 AM
Default,C1,AUDUSD,1,0.9305000,0.9307700,11.3800000,100000.00,5/6/2014 8:09:38 AM
Default,C1,CADCHF,1,0.7992400,0.7998700,0.9600000,100000.00,5/6/2014 8:09:38 AM
Default,C1,CADJPY,1,93.1730000,93.2250000,0.1000000,100000.00,5/6/2014 8:09:38 AM
Default,C1,CHFJPY,1,116.5330000,116.5950000,-0.1000000,100000.00,5/6/2014 8:09:38 AM
Default,C1,CL.M4,0,99.5700000,99.6200000,8.0000000,1000.00,5/6/2014 8:09:38 AM
Default,C1,DE30.M,0,9541.0000000,9543.0000000,-0.4000000,25.00,5/6/2014 8:09:38 AM
Default,C1,EURAUD,1,1.4948400,1.4955700,-0.7300000,100000.00,5/6/2014 8:09:38 AM
Default,C1,EURCAD,1,1.5228900,1.5236100,-0.5000000,100000.00,5/6/2014 8:09:38 AM
Default,C1,EURCHF,1,1.2177900,1.2180500,15.5600000,100000.00,5/6/2014 8:09:38 AM
Default,C1,EURGBP,1,0.8216400,0.8218300,5.1300000,100000.00,5/6/2014 8:09:38 AM
Default,C1,EURJPY,1,141.9530000,141.9800000,-10.0700000,100000.00,5/6/2014 8:09:38 AM
Default,C1,EURNZD,1,1.5947700,1.5956800,0.1000000,100000.00,5/6/2014 8:09:38 AM
Default,C1,EURTRY,1,2.9166200,2.9179500,-1.6000000,100000.00,5/6/2014 8:09:38 AM
Default,C1,EURUSD,1,1.3913700,1.3915400,-133.2400000,100000.00,5/6/2014 8:09:38 AM
Default,C1,EURUSD,0,1.3913700,1.3915400,-40.0000000,100000.00,5/6/2014 8:09:38 AM
Default,C1,FRA40.M,0,4394.0000000,4396.0000000,-0.1000000,10.00,5/6/2014 8:09:38 AM
Default,C1,GBPAUD,1,1.8192500,1.8198600,-0.5200000,100000.00,5/6/2014 8:09:38 AM
Default,C1,GBPCAD,1,1.8533900,1.8540200,-0.7900000,100000.00,5/6/2014 8:09:38 AM
Default,C1,GBPCHF,1,1.4818200,1.4824200,2.2600000,100000.00,5/6/2014 8:09:38 AM
Default,C1,GBPJPY,1,172.7390000,172.7950000,-7.2500000,100000.00,5/6/2014 8:09:38 AM
Default,C1,GBPNZD,1,1.9407700,1.9418300,0.1600000,100000.00,5/6/2014 8:09:38 AM
Default,C1,GBPUSD,1,1.6932100,1.6934700,-36.5800000,100000.00,5/6/2014 8:09:38 AM
Default,C1,NZDJPY,1,88.9570000,89.0320000,-1.4000000,100000.00,5/6/2014 8:09:38 AM
Default,C1,NZDUSD,1,0.8719400,0.8725800,-12.0100000,100000.00,5/6/2014 8:09:38 AM
Default,C1,UK100.M,0,6768.5000000,6770.0000000,-0.0200000,10.00,5/6/2014 8:09:38 AM
Default,C1,US30.M,0,16475.0000000,16478.0000000,-1.3000000,5.00,5/6/2014 8:09:38 AM
Default,C1,US500.M,0,1879.2500000,1880.0000000,-0.3000000,50.00,5/6/2014 8:09:38 AM
Default,C1,USDCAD,1,1.0945300,1.0948300,1.7100000,100000.00,5/6/2014 8:09:38 AM
Default,C1,USDCHF,1,0.8751600,0.8753800,11.8800000,100000.00,5/6/2014 8:09:38 AM
Default,C1,USDCNH,1,6.2280300,6.2298300,-1.2500000,100000.00,5/6/2014 8:09:38 AM
Default,C1,USDDKK,1,5.3630000,5.3650900,0.2000000,100000.00,5/6/2014 8:09:38 AM
Default,C1,USDHKD,1,7.7518000,7.7530500,24.0000000,100000.00,5/6/2014 8:09:38 AM
Default,C1,USDJPY,1,102.0160000,102.0370000,11.6800000,100000.00,5/6/2014 8:09:38 AM
Default,C1,USDNOK,1,5.9292000,5.9346700,-0.3500000,100000.00,5/6/2014 8:09:38 AM
Default,C1,USDSEK,1,6.5176500,6.5249200,1.2600000,100000.00,5/6/2014 8:09:38 AM
Default,C1,USDSGD,1,1.2493000,1.2498300,2.1500000,100000.00,5/6/2014 8:09:38 AM
Default,C1,USDTRY,1,2.0954800,2.0964500,-0.2600000,100000.00,5/6/2014 8:09:38 AM
Default,C1,XAGUSD,0,19.6180000,19.6580000,3.0000000,5000.00,5/6/2014 8:09:38 AM
Default,C1,XAUUSD,0,1311.1550000,1311.5550000,2.4600000,100.00,5/6/2014 8:09:38 AM
UK,C2,AUDCAD,0,1.0184000,1.0191500,0.2600000,100000.00,5/6/2014 8:09:38 AM
UK,C2,AUDCAD,1,1.0184000,1.0191500,0.1400000,100000.00,5/6/2014 8:09:38 AM
